Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\sano_axel\art31.wav,0.0107255540312448,15198.486328125,11.3827922032899,31709.3485169492,15845.9071320765,0.002703029843403,15093.75,11.4219194469742,31835.0768008475,15955.863423269
C:\Users\Andrea\Desktop\TESIS\sano_axel\art32.wav,0.0114390265990667,15031.494140625,11.3925465748272,31725.8342161017,15861.326110576,0.00310592269612325,16469.23828125,11.433519321631,31843.4189618644,16035.9540890822
C:\Users\Andrea\Desktop\TESIS\sano_axel\art33.wav,0.00841625417481628,15070.3125,11.408702069499,31724.6424788136,15888.1954302001,0.00391656983800864,15635.7421875,11.4139888085168,31724.2452330508,15892.1284794501
C:\Users\Andrea\Desktop\TESIS\sano_axel\art34.wav,0.00960164659639835,15167.724609375,11.4152309522936,31709.3485169492,15894.4639470713,0.00302621586853105,15617.431640625,11.4222777471789,31841.8299788136,15949.7833834437
C:\Users\Andrea\Desktop\TESIS\sano_axel\art35.wav,0.00868497075735868,15082.03125,11.3912752557299,31720.8686440678,15883.6253328184,0.00293367419625379,15649.658203125,11.4079694134196,31803.6943855932,15956.0850979913
C:\Users\Andrea\Desktop\TESIS\sano_axel\art36.wav,0.0115674840722052,15084.228515625,11.3774559176905,31735.9639830508,15911.5892929602,0.00277876135438089,15092.28515625,11.4061637589922,31847.1927966102,15936.7494864564
C:\Users\Andrea\Desktop\TESIS\sano_axel\art37.wav,0.0115607042033723,15059.326171875,11.3901108042909,31749.8675847458,15861.1321113332,0.00313208468041249,15016.845703125,11.4049290181671,31874.4041313559,15946.8516939265
C:\Users\Andrea\Desktop\TESIS\sano_axel\art38.wav,0.0071157509335593,15159.66796875,11.3320549022391,31782.2431144068,15857.7684948956,0.00301454352228686,15087.890625,11.3979116819463,31840.6382415254,15916.2478346912
C:\Users\Andrea\Desktop\TESIS\sano_axel\art39.wav,0.00854641647819882,15062.98828125,11.3807038417811,31743.1144067797,15897.924500887,0.00297711524077247,15772.705078125,11.405531350399,31846.7955508475,15951.5728076949
C:\Users\Andrea\Desktop\TESIS\sano_axel\art4.wav,0.0145618844955094,16374.0234375,11.3975207198458,31698.8215042373,15962.8438915512,0.00661770262655989,16355.712890625,11.407260672711,31828.3236228814,16004.6861184462
C:\Users\Andrea\Desktop\TESIS\sano_axel\art40.wav,0.00796699781906906,15062.255859375,11.3909546860708,31796.5439618644,15875.0288879108,0.0029541131909689,16279.541015625,11.4134536863415,31825.9401483051,15960.5953950266
C:\Users\Andrea\Desktop\TESIS\sano_axel\art5.wav,0.00979681064544186,15113.525390625,11.4067927072155,31706.7664194915,15870.1002083164,0.00748274796909959,15523.681640625,11.2758683484797,31845.8024364407,15878.3302422397
C:\Users\Andrea\Desktop\TESIS\sano_axel\art6.wav,0.0108342099507906,15275.390625,11.3929529153914,31735.1694915254,15855.3564375381,0.00485382437706415,14988.28125,11.3844515750738,31777.4761652542,15874.6587394529
C:\Users\Andrea\Desktop\TESIS\sano_axel\art7.wav,0.00730025730088188,15142.08984375,11.3736980623733,31772.7092161017,15902.4198032165,0.00245037026248625,16521.97265625,11.3967906513631,31876.7876059322,15943.408980008
C:\Users\Andrea\Desktop\TESIS\sano_axel\art8.wav,0.00882000879503539,15031.494140625,11.3432234277198,31805.6806144068,15887.7417685881,0.00310854126231142,16625.9765625,11.3923176204302,31892.0815677966,16072.7755367893
C:\Users\Andrea\Desktop\TESIS\sano_axel\art9.wav,0.00774829273567118,15095.947265625,11.3784848917797,31811.0434322034,15910.452227147,0.00300389757936811,15754.39453125,11.4083136638169,31847.3914194915,15956.9322648572
