Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial32.wav,0.0192795608261066,15344.970703125,11.3339273777663,31843.6475409836,16020.6658345644,0.00289977167836167,15052.001953125,11.4216166129006,31884.5286885246,15995.7729208946
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial33.wav,0.0228420310229714,16546.875,11.3648999541463,31792.7577741408,15977.41345127,0.00694187611260875,15664.306640625,11.2912418968458,31831.1170212766,15949.4323591227
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial34.wav,0.0172070888420172,15595.458984375,11.156361113885,31814.5559210526,15921.5504598143,0.00312402754844997,16449.462890625,11.4350982563702,31881.1677631579,15988.6731223003
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial35.wav,0.0168398556857557,16904.296875,11.2391513025217,31886.0474631751,16058.1114723324,0.00311396170818471,15528.076171875,11.3562677245849,31858.7356792144,15965.4711422672
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial36.wav,0.0130838895352169,15002.9296875,11.3412187781037,31794.4011484824,15915.7231756522,0.0040617728855363,15027.099609375,11.4088369339001,31868.8474159147,15903.5678598544
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial37.wav,0.0225019269722258,15234.375,11.3301524274475,31833.1280788177,15890.6062876281,0.00751148131281658,16988.525390625,11.3674328730476,31833.4359605911,16019.2955968175
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial38.wav,0.0181436487908751,15898.681640625,11.3358896510179,31784.0346534653,15918.9378457031,0.00451428250390335,15031.494140625,11.31044299273,31865.4084158416,15940.1894859262
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial39.wav,0.0103272581246328,15599.853515625,11.2858098941042,31887.962962963,15954.1258327153,0.0024087887270736,15043.9453125,11.3998602393816,31868.5185185185,15910.9630862053
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial4.wav,0.0075151894818966,15412.353515625,11.3796262137488,31759.0016366612,15910.8914984869,0.00349375217532825,15895.751953125,11.3873193705169,31824.9795417349,15927.9666689042
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial40.wav,0.0167295975734276,16613.525390625,11.3606766526521,31854.3549712408,15976.5859831701,0.00326358218897487,15683.349609375,11.4925290596608,31850.3492193919,15936.5803013684
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial41.wav,0.0161816869947462,15594.7265625,11.3692724647271,31814.6160198183,15942.5492223961,0.00235869675816172,15687.01171875,11.3959788994405,31873.7613542527,15935.456237463
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial42.wav,0.0182138693358646,15732.421875,11.2563402537271,31797.7216748768,15923.9158976233,0.00243155755908153,15080.56640625,11.4083919901448,31849.4458128079,15929.8739698241
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial43.wav,0.0154679455515036,15060.791015625,11.2753202402773,31822.7965403624,15895.2687492776,0.00246259501150666,15677.490234375,11.3881140971607,31840.0947281713,15938.2156178796
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial44.wav,0.0199892913092216,15151.611328125,11.3849580564546,31822.4876441516,15921.5848136673,0.00633968036701016,16716.796875,11.2047501458499,31832.6812191104,16025.8828422754
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial45.wav,0.0102639681619715,15509.033203125,11.1522856470939,31854.3888433142,15910.6243571765,0.00204249356824626,15014.6484375,11.4005691005568,31874.0771123872,15940.1819699606
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial46.wav,0.020315283299396,16078.125,11.3554866493032,31804.8805601318,15944.5329041626,0.00252278461237695,15570.556640625,11.4486931564014,31879.6334431631,15945.3425997766
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial47.wav,0.0178536562974718,15041.748046875,11.3219175728455,31828.5891089109,15933.786420154,0.00217427570230496,16521.240234375,11.4224822490809,31888.3044554455,15958.6316186048
